レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202609112101,2026-09-11,21,01R,08:32,2026-09-11T08:22:24.459077+09:00,12.5,35.0,56.5,12.0,15.0,36.8,24.6,6.6,68.2,57.2,116.1,41.6,84.8,67.6,157.6,74.5,11.1,7.3,41.9,37.3,101.8,203.7,279.7,88.0,144.4,601.9,536.8,199.6,374.8,630.6,749.6,397.2,467.4,735.7,1018,673.3,151.0,192.8,502.8,662.1,74.1,191.9,96.1,40.6,163.4,522.7,490.4,204.7,364.4,651.2,749.6,413.8,277.8,611.2,1103,502.8,86.7,185.6,367.8,413.8,224.4,253.0,279.7,134.2,401.3,673.3,640.7,461.9,441.4,845.2,735.7,529.7,348.5,559.5,620.7,364.4,158.2,275.8,303.2,342.4,333.8,287.8,684.9,275.8,559.5,749.6,902.9,923.9,496.6,923.9,993.2,651.2,697.0,969.0,1073,673.3,320.3,575.7,509.3,592.9,34.3,24.0,86.5,89.2,95.2,115.4,273.9,273.9,62.2,116.1,283.7,218.2,189.1,348.5,409.5,467.4,220.7,446.3,339.5,441.4
202609111401,2026-09-11,14,01R,08:44,2026-09-11T08:34:21.519060+09:00,6.4,10.9,10.3,88.2,7.3,17.2,16.4,93.4,15.8,16.8,14.2,130.3,15.5,21.0,21.2,124.6,238.7,249.2,275.8,315.7,80.9,115.9,95.0,546.4,146.4,378.8,378.8,916.5,204.4,417.8,383.9,861.0,166.1,465.8,546.4,861.0,1092,1183,2367,1894,87.6,80.2,65.0,355.1,170.1,213.6,190.7,536.1,156.9,383.9,292.9,1014,126.2,253.7,284.1,1136,789.2,1495,1775,7103,112.7,162.3,71.9,473.5,208.9,417.8,359.6,861.0,289.9,710.3,481.6,1775,135.3,265.5,364.2,789.2,1235,1291,2841,861.0,66.0,79.8,91.0,411.8,125.7,326.6,232.9,789.2,155.2,394.6,417.8,861.0,153.5,305.5,516.6,1136,916.5,1052,1775,3551,916.5,767.9,1092,1291,1353,2185,2185,2583,1420,3551,947.1,2841,1353,2367,887.9,2841,1014,1894,3551,1578
202609112102,2026-09-11,21,02R,08:58,2026-09-11T08:48:15.753675+09:00,33.3,13.0,79.2,50.6,50.0,23.1,87.3,80.9,5.6,9.6,18.6,10.1,86.6,116.5,81.8,205.8,101.9,114.6,48.8,196.6,186.6,72.4,289.7,220.2,293.6,759.3,647.6,1048,85.0,550.5,564.6,244.6,537.0,759.3,550.5,667.2,423.4,1048,489.3,734.0,215.8,124.4,180.4,360.9,379.6,400.3,478.7,917.5,198.3,415.4,667.2,423.4,289.7,449.4,846.9,1572,667.2,1048,512.1,1101,12.1,19.0,22.8,13.4,40.5,161.9,158.4,89.5,100.5,256.0,289.7,213.7,64.2,149.8,177.5,115.2,47.0,111.2,222.4,142.9,489.3,305.8,282.3,710.3,595.1,579.4,524.3,611.6,595.1,734.0,786.4,2001,319.1,880.8,759.3,710.3,957.4,786.4,2001,1223,268.5,393.2,177.5,611.6,449.4,579.4,524.3,537.0,759.3,1295,647.6,1223,224.7,440.4,667.2,786.4,957.4,667.2,1223,1158
202609111402,2026-09-11,14,02R,09:10,2026-09-11T09:00:54.502388+09:00,10.7,175.1,43.8,26.2,7.3,61.6,10.2,6.4,238.2,169.6,272.5,200.9,82.7,36.3,267.4,44.4,29.5,14.9,165.1,35.6,83.0,307.0,201.8,155.1,122.8,692.0,277.7,243.5,545.0,927.6,908.3,854.9,545.0,519.0,1245,670.7,213.7,382.4,1117,641.1,22.0,91.4,18.8,14.6,71.2,200.9,115.9,118.4,283.1,589.2,538.2,463.8,78.7,156.2,468.8,99.5,34.7,96.0,335.3,79.5,501.1,369.5,343.3,558.9,778.5,670.7,650.7,1362,614.1,1503,703.2,854.9,751.7,908.3,908.3,1013,1178,1816,1676,822.6,304.9,157.4,764.9,208.6,573.7,525.3,990.9,650.7,204.7,454.1,872.0,379.1,968.9,1406,1321,1453,272.5,525.3,363.3,990.9,95.1,35.5,463.8,116.5,315.9,337.9,1038,692.0,54.7,173.7,751.7,143.4,1178,1245,1245,1406,270.8,551.9,277.7,1038
202609112103,2026-09-11,21,03R,09:24,2026-09-11T09:14:28.305864+09:00,9.0,64.8,19.9,26.3,6.4,31.4,6.6,24.5,105.3,99.7,81.1,135.1,20.3,13.6,94.2,45.9,80.2,73.1,167.0,115.4,39.9,195.6,97.3,62.4,81.8,427.9,147.7,253.6,320.9,662.6,526.7,437.0,188.4,241.6,604.2,316.0,297.7,410.8,933.7,489.1,30.7,79.0,21.1,62.2,86.6,213.9,100.2,177.0,260.0,348.1,270.3,331.3,44.1,87.7,199.4,107.5,225.7,320.9,395.0,241.6,331.3,289.3,236.1,446.5,604.2,570.6,419.2,662.6,555.2,933.7,395.0,760.8,316.0,526.7,437.0,477.7,1283,662.6,855.9,733.6,118.7,48.9,293.4,140.7,197.5,216.2,489.1,263.3,67.7,233.4,387.6,233.4,410.8,662.6,570.6,513.5,244.5,270.3,320.9,604.2,316.0,311.2,708.3,427.9,540.6,427.9,586.9,526.7,555.2,641.9,893.1,684.7,1467,760.8,978.2,662.6,489.1,466.8,641.9,893.1
202609111403,2026-09-11,14,03R,09:36,2026-09-11T09:26:20.065242+09:00,33.1,79.8,58.8,61.4,32.5,40.8,14.8,20.3,111.0,88.7,139.3,135.6,82.0,34.9,158.4,61.7,93.0,48.7,159.6,104.3,75.4,162.1,133.9,162.1,86.8,142.1,61.7,78.9,238.6,269.6,370.7,319.3,235.9,109.2,384.4,190.4,134.8,143.1,519.0,314.5,31.9,39.6,14.4,19.2,59.1,64.4,35.1,40.7,77.7,156.0,82.7,83.3,23.4,35.1,73.1,17.3,42.7,57.6,109.2,32.0,177.4,157.2,199.6,288.3,340.3,300.8,340.3,399.2,182.1,407.0,238.6,250.1,207.6,247.1,276.8,305.3,546.3,648.7,407.0,461.3,201.5,62.1,300.8,111.6,276.8,152.6,415.2,269.6,68.0,135.6,238.6,71.0,244.2,324.3,391.7,461.3,223.2,314.5,126.5,451.3,159.6,93.9,273.1,233.2,253.1,180.5,798.4,902.6,105.3,114.0,288.3,124.3,669.7,741.4,561.1,629.1,334.8,830.4,168.7,768.9
202609112104,2026-09-11,21,04R,09:50,2026-09-11T09:40:23.989633+09:00,5.1,27.6,21.8,9.5,6.4,26.8,15.1,7.9,69.6,76.7,63.5,90.7,35.8,35.8,83.6,45.2,22.0,22.9,81.5,58.4,68.8,236.8,174.4,101.7,117.7,562.4,362.8,214.2,548.7,899.9,937.4,725.7,368.8,432.6,865.2,624.9,189.0,227.2,725.7,548.7,64.8,82.4,80.0,77.5,157.3,409.0,312.4,244.5,432.6,562.4,978.1,681.7,164.2,346.1,803.4,335.7,165.4,252.7,523.2,335.7,394.6,459.1,274.3,523.2,865.2,937.4,535.6,937.4,661.6,1499,749.9,1323,401.7,899.9,1071,937.4,749.9,899.9,1249,1499,212.2,163.0,340.8,247.2,424.4,478.6,681.7,535.6,299.9,681.7,937.4,681.7,608.0,1606,1499,1406,468.7,562.4,703.0,1323,122.9,115.3,432.6,441.1,264.6,216.3,576.8,937.4,177.1,281.2,937.4,899.9,899.9,1124,1606,1874,749.9,1184,1184,1606
202609111404,2026-09-11,14,04R,10:02,2026-09-11T09:52:18.873646+09:00,34.9,6.7,17.1,47.2,80.5,60.5,83.6,99.3,7.7,49.5,16.8,64.1,38.0,91.0,38.3,142.8,138.8,210.4,143.9,244.6,96.4,25.1,53.7,195.7,292.1,283.6,257.5,501.8,37.5,250.9,57.0,233.0,105.2,215.0,85.4,369.2,149.4,674.8,631.3,575.6,160.4,84.3,94.0,136.8,241.6,103.0,131.3,343.3,165.8,268.1,283.6,383.7,160.4,182.9,369.2,349.5,444.8,515.0,611.6,631.3,14.9,129.6,25.8,123.8,29.7,163.1,33.8,208.2,283.6,362.4,301.1,674.8,36.7,34.2,206.0,104.6,260.9,320.8,724.8,210.4,89.3,140.8,68.9,238.6,109.9,244.6,77.3,331.7,257.5,349.5,477.3,611.6,82.2,88.9,466.0,305.8,399.4,416.4,724.8,466.0,611.6,489.3,543.6,699.0,815.5,699.0,932.0,889.6,889.6,1304,1631,1631,528.9,889.6,1398,631.3,674.8,1151,1151,782.8
202609112105,2026-09-11,21,05R,10:20,2026-09-11T10:10:24.438708+09:00,64.6,240.7,40.5,26.1,82.1,142.5,32.8,25.8,280.9,320.3,215.3,188.1,30.8,30.3,191.9,8.1,16.5,19.5,135.0,6.6,278.8,510.0,205.1,141.9,523.8,1435,615.3,635.4,1174,1615,1845,1762,383.8,692.2,1615,261.9,190.0,472.7,1615,243.8,209.5,383.8,132.3,120.0,516.8,587.3,445.5,496.9,760.1,922.9,1435,1020,217.7,395.5,945.4,224.0,146.8,421.3,901.5,210.6,993.9,704.8,503.4,807.6,1762,1336,922.9,1250,1174,1938,969.1,1685,731.4,1174,1020,842.7,842.7,1292,1490,1174,85.9,91.6,346.1,18.6,207.3,461.4,861.4,138.9,206.1,561.8,1020,181.1,842.7,2040,2040,842.7,16.0,51.2,63.9,173.0,25.7,41.2,177.8,12.1,80.4,207.3,430.7,109.5,99.3,245.3,467.0,126.6,376.3,704.8,969.1,484.5,12.9,36.2,57.7,128.7
202609111405,2026-09-11,14,05R,10:28,2026-09-11T10:18:22.395951+09:00,7.5,55.9,7.9,26.0,13.1,50.0,12.2,32.2,107.4,148.3,129.1,190.0,11.8,17.6,77.6,28.4,81.5,112.7,252.6,83.3,41.7,83.9,38.0,77.6,76.6,323.8,108.4,338.1,242.0,403.3,459.8,479.0,55.8,138.5,459.8,188.4,86.7,534.7,884.3,479.0,45.3,95.4,41.4,103.1,71.8,77.9,65.6,193.2,234.6,294.7,319.3,574.8,84.8,85.1,370.8,283.8,574.8,210.9,718.5,560.8,232.2,294.7,218.9,294.7,353.7,383.2,410.5,522.5,469.2,766.4,489.2,1094,396.4,396.4,479.0,510.9,792.8,821.1,1210,851.6,37.1,52.6,258.3,56.7,56.0,169.0,433.8,99.9,116.7,188.4,547.4,310.7,479.0,741.7,821.1,792.8,86.1,108.4,280.4,605.0,403.3,376.9,718.5,403.3,741.7,589.5,1149,919.7,792.8,1045,1532,1352,1352,1768,1532,1277,418.0,999.7,1094,1532
