レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202609071001,2026-09-07,10,01R,08:32,2026-09-07T08:22:24.463402+09:00,10.9,20.9,26.9,146.0,8.6,7.4,6.9,75.7,34.6,18.8,32.0,132.7,48.3,17.3,43.1,138.7,413.8,261.3,359.8,349.7,72.3,124.7,134.2,428.1,118.8,267.0,282.1,671.1,302.8,420.8,689.7,1379,279.0,428.1,752.4,955.0,856.2,730.3,856.2,955.0,27.9,20.1,20.1,130.0,100.5,173.6,152.3,451.4,51.0,118.2,66.5,302.8,54.2,136.4,92.6,208.6,528.3,709.4,407.0,539.8,138.7,69.1,108.9,306.5,322.4,376.2,689.7,591.2,106.1,302.8,203.5,428.1,168.9,496.6,255.9,551.8,856.2,1460,689.7,1379,183.9,72.6,155.1,400.5,306.5,302.8,620.7,730.3,98.5,261.3,272.8,577.4,210.4,1079,310.3,752.4,955.0,1460,827.7,1306,993.2,486.8,856.2,528.3,1379,1241,2257,2483,1034,955.0,827.7,1128,1379,2759,1128,2759,1182,1551,856.2,1910
202609071401,2026-09-07,14,01R,08:44,2026-09-07T08:34:21.176011+09:00,17.7,32.8,95.3,53.0,9.9,4.3,35.7,6.3,34.6,12.6,91.7,25.8,144.4,132.8,179.4,207.3,64.1,21.8,38.2,173.4,112.0,165.1,238.2,265.7,184.2,398.6,487.8,714.8,280.1,436.4,797.3,863.8,575.8,628.2,942.3,964.2,767.8,1151,921.4,1480,37.9,21.2,102.1,27.9,144.9,222.9,348.4,373.5,47.9,200.3,357.4,94.8,357.4,366.9,538.4,679.7,71.7,302.6,123.4,583.9,143.9,63.4,248.2,127.5,274.5,427.4,727.4,552.8,88.4,414.6,628.2,207.3,524.8,1219,1011,1011,210.4,782.3,302.6,1151,476.5,373.5,394.8,942.3,487.8,618.8,702.7,942.3,609.7,921.4,1036,1091,628.2,1480,1295,1382,921.4,1120,285.9,1063,241.0,82.4,148.6,782.3,567.9,1011,1091,882.1,126.4,797.3,243.9,282.0,323.9,1429,423.0,1594,921.4,1429,1219,1480
202609071002,2026-09-07,10,02R,08:58,2026-09-07T08:48:18.791398+09:00,10.7,4.2,5.9,21.1,30.9,57.5,47.1,116.2,13.3,53.1,28.6,68.3,24.4,74.6,47.3,62.2,83.5,225.4,173.4,163.4,45.2,20.4,30.9,55.8,187.9,274.9,201.3,450.9,79.3,245.1,132.6,216.8,113.8,450.9,225.4,490.2,304.7,1127,313.1,626.3,140.9,184.8,116.2,313.1,158.7,165.8,204.9,313.1,490.2,181.8,512.4,469.7,184.8,296.7,204.9,469.7,563.7,867.2,402.6,1024,69.5,281.8,95.5,256.2,104.3,388.7,194.3,208.7,563.7,563.7,563.7,939.5,146.4,154.4,805.3,402.6,751.6,289.0,1252,704.6,122.5,194.3,158.7,388.7,201.3,450.9,375.8,363.7,469.7,469.7,1127,939.5,176.1,79.9,1127,626.3,663.2,563.7,805.3,1024,433.6,388.7,593.4,751.6,704.6,1024,867.2,1024,1252,1127,433.6,704.6,1024,751.6,704.6,1879,751.6,1127,1127,1252
202609071402,2026-09-07,14,02R,09:10,2026-09-07T09:00:42.683267+09:00,42.2,84.8,81.8,92.1,56.5,83.1,109.6,66.6,133.2,131.1,227.4,204.8,155.9,163.0,185.0,233.8,186.3,167.5,354.1,272.4,42.4,96.0,69.8,88.2,44.6,38.6,20.1,15.3,137.7,84.0,138.4,86.3,88.8,32.8,127.1,37.2,119.7,32.6,84.6,48.7,59.7,94.6,80.2,76.5,52.3,41.6,25.1,19.8,127.1,40.7,63.0,38.4,99.1,33.1,81.5,34.9,93.9,27.6,52.7,45.4,215.5,183.6,206.5,387.3,227.4,155.9,213.7,151.1,201.5,136.9,196.7,115.3,288.2,258.2,211.8,151.1,339.5,201.5,255.5,266.5,231.6,206.5,250.4,321.9,172.1,90.8,193.6,95.3,236.1,100.3,252.9,106.8,354.1,330.5,434.9,344.3,321.9,119.1,140.8,317.8,236.1,182.2,370.0,349.1,238.3,70.2,211.8,129.1,189.2,66.4,138.4,148.4,604.6,231.6,309.8,381.3,364.5,129.1,208.3,427.4
202609071003,2026-09-07,10,03R,09:24,2026-09-07T09:14:23.559519+09:00,29.5,64.9,76.2,326.2,16.4,5.8,8.6,103.3,64.5,21.2,49.3,420.2,91.8,44.1,74.2,393.5,1033,527.5,918.3,774.8,111.1,198.3,302.3,506.0,157.9,225.4,253.0,476.8,322.0,250.4,467.8,729.3,435.0,354.2,476.8,708.4,1180,885.5,826.5,1458,27.1,6.7,9.5,112.2,85.2,89.8,110.6,387.4,14.8,67.3,27.9,250.4,32.6,77.2,42.1,302.3,467.8,729.3,516.5,635.8,240.7,56.3,127.1,652.5,393.5,278.6,427.5,652.5,66.4,175.8,82.6,576.6,145.0,245.5,154.9,688.7,2066,1078,1305,1653,269.5,77.9,167.5,708.4,370.0,339.6,467.8,1033,86.7,306.1,148.4,774.8,240.7,826.5,229.5,991.8,1078,1377,1239,1907,1127,476.8,1771,1305,1907,1771,3542,2066,1377,2254,1549,1549,3542,2755,4132,1458,1305,3099,1907,1907
202609071403,2026-09-07,14,03R,09:36,2026-09-07T09:26:23.335248+09:00,40.3,64.0,45.1,134.5,29.9,16.7,6.1,54.5,75.9,33.6,23.8,144.4,28.0,7.0,17.2,49.3,359.6,117.4,244.7,179.8,76.2,174.4,195.8,503.5,193.6,244.7,200.2,629.4,279.7,234.9,463.7,766.2,303.8,191.5,400.5,489.5,1174,503.5,607.7,704.9,76.9,43.7,17.6,137.6,163.1,126.7,100.7,284.2,133.5,154.5,130.5,400.5,27.5,87.2,81.2,189.5,429.8,463.7,391.6,534.0,166.2,109.4,74.3,326.3,279.7,320.4,320.4,298.7,181.6,374.9,214.9,587.4,110.1,503.5,191.5,587.4,476.3,568.5,881.2,734.3,71.6,18.0,39.5,91.7,166.2,154.5,223.0,326.3,33.4,148.1,95.7,209.8,86.3,451.9,157.3,332.5,223.0,568.5,345.5,518.3,927.5,314.7,440.6,629.4,1602,1101,1174,979.1,534.0,801.1,534.0,766.2,979.1,1174,629.4,1762,629.4,429.8,587.4,1468
202609071004,2026-09-07,10,04R,09:50,2026-09-07T09:40:24.293999+09:00,34.2,34.7,34.5,132.2,52.7,30.9,22.9,122.6,36.6,25.7,9.1,103.7,24.8,18.3,7.5,45.2,177.5,269.8,321.2,232.6,87.6,108.8,153.3,396.8,374.7,182.3,160.6,449.7,306.6,187.3,259.4,963.7,306.6,204.4,240.9,749.5,749.5,355.0,421.6,843.2,102.2,91.1,64.8,198.4,160.6,76.6,83.2,140.5,182.3,92.4,192.7,249.8,102.2,140.5,105.4,293.3,355.0,396.8,210.8,843.2,100.6,87.6,22.9,210.8,164.5,156.8,182.3,232.6,164.5,210.8,124.9,449.7,27.5,110.5,95.0,149.9,449.7,355.0,396.8,449.7,48.8,38.5,17.1,103.7,182.3,75.8,187.3,306.6,114.3,124.9,124.9,481.8,30.9,127.2,74.9,143.5,259.4,613.2,518.9,449.7,396.8,177.5,518.9,518.9,749.5,449.7,1124,613.2,963.7,518.9,449.7,749.5,1349,963.7,963.7,843.2,449.7,963.7,963.7,843.2
202609071404,2026-09-07,14,04R,10:02,2026-09-07T09:52:23.976344+09:00,9.1,27.1,23.2,19.8,6.9,14.5,9.4,8.9,62.2,43.7,91.4,67.7,41.0,24.8,73.4,40.3,42.0,26.7,81.7,52.7,66.2,185.8,168.1,176.1,118.6,299.2,251.2,328.2,407.0,437.6,542.6,667.2,496.3,344.9,589.8,646.0,402.9,535.5,689.8,814.0,34.7,58.9,42.3,43.4,93.5,157.7,139.3,175.4,185.8,267.7,391.3,325.6,126.7,153.5,266.0,179.3,128.8,188.4,246.6,233.9,210.8,236.6,301.4,269.5,473.2,484.5,557.5,442.4,336.3,387.6,782.7,423.9,714.0,884.8,847.9,726.8,740.0,478.8,814.0,1271,184.1,95.7,284.6,213.0,370.0,350.8,528.5,589.8,180.0,357.0,969.0,395.1,656.4,969.0,1071,814.0,350.8,635.9,350.8,969.0,264.2,125.6,363.4,342.0,557.5,714.0,1017,1130,199.5,411.1,478.8,473.2,925.0,1271,1130,1271,484.5,589.8,452.2,904.4
202609071005,2026-09-07,10,05R,10:18,2026-09-07T10:08:23.635630+09:00,29.7,27.7,24.6,124.6,45.5,28.7,19.7,112.3,34.0,33.9,12.8,92.2,19.9,20.2,12.9,49.1,291.6,220.5,196.5,198.6,85.6,82.5,68.7,241.0,179.0,179.0,203.1,502.2,144.6,237.9,99.8,369.0,99.3,241.0,108.2,177.2,475.8,583.2,441.0,347.7,148.2,85.2,53.0,226.0,194.4,150.6,162.8,165.8,165.8,175.5,118.9,322.8,77.2,223.2,107.6,341.1,502.2,786.1,361.6,786.1,89.0,89.5,28.7,161.4,147.0,200.9,108.9,207.8,165.8,237.9,110.2,347.7,29.0,71.4,84.4,72.6,306.4,341.1,452.0,244.3,45.7,40.5,20.5,80.3,91.7,184.5,92.2,175.5,97.7,196.5,106.3,291.6,28.1,87.7,92.7,82.1,145.8,278.1,369.0,155.8,786.1,401.8,786.1,452.0,723.2,904.0,669.6,669.6,753.3,1130,753.3,1291,695.4,861.0,1063,452.0,369.0,452.0,645.7,410.9
202609071405,2026-09-07,14,05R,10:28,2026-09-07T10:18:24.740720+09:00,78.2,55.3,78.5,131.2,151.9,175.8,189.7,246.8,99.1,232.3,220.5,334.2,175.8,331.6,251.1,406.0,406.0,536.3,557.0,457.3,54.1,35.0,39.5,64.2,56.4,17.5,20.6,35.0,26.0,16.4,7.0,9.7,41.3,27.7,12.7,14.0,92.2,67.7,25.9,24.8,226.2,212.9,231.0,434.4,204.9,67.4,76.8,123.7,310.3,104.6,151.9,234.8,447.8,141.0,244.0,409.8,804.5,368.1,430.1,668.4,186.4,319.4,276.7,409.8,145.3,100.3,55.2,71.2,499.3,167.7,233.5,317.1,384.4,103.1,268.1,203.0,648.4,154.6,571.6,319.4,321.8,413.7,391.4,543.0,244.0,188.0,103.1,141.0,668.4,264.9,549.9,886.6,629.6,150.8,493.7,462.1,789.9,242.7,886.6,603.4,775.8,587.1,924.3,1241,668.4,571.6,190.5,236.1,1357,658.2,749.0,1086,965.4,246.8,819.7,775.8,1010,240.0,1059,749.0
